_time,battery_percent,battery_voltage,humidity,pressure_hpa,rssi,temperature_f
2026-09-07 09:31:13.467525661+00:00,0.3,3.23,27.8,971.1,-40.0,89.0
2026-09-07 09:32:15.068172275+00:00,0.0,3.12,27.8,971.1,-38.0,89.0
2026-09-07 09:33:20.723694497+00:00,0.3,3.23,27.8,971.0,-38.0,89.0
2026-09-07 09:34:22.284610746+00:00,0.1,3.21,27.7,971.0,-38.0,89.0
2026-09-07 09:35:25.788000719+00:00,0.3,3.23,27.7,971.1,-38.0,89.0
2026-09-07 09:36:28.501856340+00:00,1.4,3.34,27.7,971.1,-38.0,89.0
2026-09-07 09:37:35.535943583+00:00,1.4,3.34,27.7,971.1,-38.0,89.0
2026-09-07 09:38:37.834274208+00:00,1.4,3.34,27.7,971.1,-38.0,89.0
2026-09-07 09:39:43.365471774+00:00,0.2,3.22,27.7,971.1,-38.0,89.0
2026-09-07 09:40:45.465585226+00:00,0.7,3.27,27.7,971.1,-40.0,89.0
2026-09-07 09:41:54.039339458+00:00,1.0,3.3,27.7,971.1,-39.0,89.0
2026-09-07 09:42:56.093826093+00:00,0.2,3.22,27.8,971.1,-39.0,88.9
2026-09-07 09:44:02.123774827+00:00,0.3,3.23,27.8,971.1,-39.0,89.0
2026-09-07 09:45:04.211402329+00:00,0.0,3.1,27.7,971.1,-38.0,88.9
2026-09-07 09:46:10.142158435+00:00,0.2,3.22,27.7,971.1,-38.0,89.0
2026-09-07 09:47:12.247699182+00:00,1.0,3.3,27.8,971.1,-38.0,88.9
2026-09-07 09:48:18.224281888+00:00,1.4,3.34,27.8,971.1,-38.0,88.9
2026-09-07 09:49:21.020462277+00:00,0.9,3.29,27.8,971.1,-38.0,88.9
2026-09-07 09:50:25.996862017+00:00,0.1,3.21,27.8,971.1,-40.0,88.9
2026-09-07 09:51:28.088192527+00:00,0.0,3.11,27.8,971.0,-38.0,88.9
2026-09-07 09:52:33.624268927+00:00,0.3,3.23,27.8,971.0,-39.0,88.9
2026-09-07 09:53:35.712232785+00:00,0.8,3.28,27.8,971.0,-38.0,88.9
2026-09-07 09:54:41.727229993+00:00,1.4,3.34,27.8,971.0,-39.0,88.9
2026-09-07 09:55:43.327915680+00:00,0.5,3.25,27.8,971.0,-38.0,88.9
2026-09-07 09:56:47.789960116+00:00,0.3,3.23,27.8,971.0,-38.0,88.9
2026-09-07 09:57:49.864103572+00:00,0.0,3.0,27.8,971.0,-38.0,88.8
2026-09-07 09:58:54.915933502+00:00,0.8,3.28,27.8,971.1,-39.0,88.9
2026-09-07 09:59:57.145670841+00:00,1.4,3.34,27.8,971.1,-38.0,88.8
2026-09-07 10:01:02.721515968+00:00,0.3,3.23,27.8,971.1,-38.0,88.9
2026-09-07 10:02:04.748142567+00:00,0.3,3.23,27.7,971.1,-40.0,88.8
2026-09-07 10:03:10.243165612+00:00,1.3,3.33,27.7,971.1,-39.0,88.8
2026-09-07 10:04:12.843627366+00:00,0.3,3.23,27.7,971.1,-38.0,88.8
2026-09-07 10:05:19.503347604+00:00,1.4,3.34,27.7,971.1,-38.0,88.8
2026-09-07 10:06:24.138927689+00:00,0.1,3.21,27.8,971.1,-38.0,88.8
2026-09-07 10:07:30.199581875+00:00,0.0,3.06,27.8,971.1,-38.0,88.8
2026-09-07 10:08:31.734629713+00:00,0.8,3.28,27.7,971.1,-38.0,88.8
2026-09-07 10:09:36.841978498+00:00,1.3,3.33,27.8,971.2,-38.0,88.8
2026-09-07 10:10:39.906481037+00:00,0.2,3.22,27.8,971.1,-38.0,88.8
2026-09-07 10:11:46.615822064+00:00,1.1,3.31,27.8,971.2,-38.0,88.8
2026-09-07 10:12:49.715504531+00:00,1.2,3.32,27.7,971.2,-38.0,88.8
2026-09-07 10:13:55.269134152+00:00,0.3,3.23,27.7,971.2,-38.0,88.8
2026-09-07 10:14:57.976001978+00:00,1.3,3.33,27.7,971.2,-38.0,88.8
2026-09-07 10:16:01.514682198+00:00,0.4,3.24,27.7,971.2,-38.0,88.8
2026-09-07 10:17:03.570459924+00:00,0.0,3.19,27.8,971.2,-38.0,88.8
2026-09-07 10:18:12.535124506+00:00,1.4,3.34,27.7,971.1,-39.0,88.8
2026-09-07 10:19:14.673272781+00:00,1.4,3.34,27.7,971.1,-38.0,88.8
2026-09-07 10:20:21.655579794+00:00,0.0,3.2,27.7,971.1,-38.0,88.8
2026-09-07 10:21:23.300854985+00:00,0.3,3.23,27.7,971.1,-39.0,88.7
2026-09-07 10:22:28.333068251+00:00,0.1,3.21,27.7,971.2,-38.0,88.8
2026-09-07 10:23:31.181685254+00:00,0.2,3.22,27.7,971.2,-38.0,88.7
2026-09-07 10:24:36.731830350+00:00,1.4,3.34,27.6,971.2,-42.0,88.7
2026-09-07 10:25:38.314057354+00:00,1.2,3.32,27.7,971.2,-39.0,88.7
2026-09-07 10:26:43.343316949+00:00,0.6,3.26,27.7,971.2,-39.0,88.7
2026-09-07 10:27:45.389020807+00:00,0.3,3.23,27.7,971.2,-38.0,88.7
2026-09-07 10:28:51.420595761+00:00,0.0,3.15,27.6,971.3,-38.0,88.7
2026-09-07 10:29:53.525899389+00:00,1.0,3.3,27.7,971.3,-38.0,88.7
2026-09-07 10:31:01.009166422+00:00,0.6,3.26,27.7,971.3,-42.0,88.7
2026-09-07 10:32:03.235510782+00:00,1.4,3.34,27.7,971.3,-38.0,88.7
2026-09-07 10:33:08.267158627+00:00,1.0,3.3,27.7,971.3,-38.0,88.7
2026-09-07 10:34:10.425502131+00:00,0.1,3.21,27.7,971.3,-38.0,88.7
2026-09-07 10:35:14.457164069+00:00,0.2,3.22,27.7,971.3,-38.0,88.7
2026-09-07 10:36:16.455294212+00:00,0.0,3.19,27.7,971.3,-39.0,88.7
2026-09-07 10:37:23.500460954+00:00,1.3,3.34,27.7,971.3,-38.0,88.7
2026-09-07 10:38:25.124844668+00:00,0.6,3.26,27.7,971.3,-39.0,88.6
2026-09-07 10:39:30.144323717+00:00,0.6,3.26,27.7,971.3,-38.0,88.7
2026-09-07 10:40:32.789774233+00:00,0.3,3.23,27.7,971.4,-38.0,88.7
2026-09-07 10:41:37.305569193+00:00,0.0,3.2,27.7,971.4,-38.0,88.7
2026-09-07 10:42:39.354459914+00:00,0.4,3.24,27.7,971.4,-40.0,88.6
2026-09-07 10:43:44.377832470+00:00,0.0,3.01,27.7,971.4,-38.0,88.6
2026-09-07 10:44:46.466675646+00:00,0.4,3.24,27.7,971.4,-39.0,88.6
2026-09-07 10:47:00.091453862+00:00,1.0,3.3,27.7,971.4,-40.0,88.6
2026-09-07 10:49:14.141692170+00:00,0.0,3.18,27.6,971.5,-39.0,88.6
2026-09-07 10:50:16.691852612+00:00,0.0,3.1,27.6,971.5,-38.0,88.6
2026-09-07 10:52:32.285373434+00:00,0.7,3.27,27.6,971.5,-38.0,88.6
2026-09-07 10:53:34.390409742+00:00,1.4,3.34,27.6,971.4,-38.0,88.6
2026-09-07 10:54:39.442904243+00:00,0.4,3.24,27.7,971.4,-38.0,88.6
2026-09-07 10:55:42.007037398+00:00,0.4,3.24,27.7,971.5,-38.0,88.6
2026-09-07 10:56:48.570275660+00:00,0.1,3.21,27.7,971.5,-38.0,88.6
2026-09-07 10:57:50.727463852+00:00,0.9,3.29,27.7,971.5,-38.0,88.6
2026-09-07 10:58:56.787408518+00:00,0.0,3.15,27.7,971.5,-38.0,88.6
2026-09-07 10:59:59.548570481+00:00,1.3,3.33,27.7,971.5,-38.0,88.6
2026-09-07 11:01:05.043691171+00:00,0.4,3.24,27.6,971.5,-38.0,88.6
2026-09-07 11:02:06.675457370+00:00,1.1,3.31,27.7,971.5,-39.0,88.6
2026-09-07 11:03:11.689644985+00:00,0.6,3.26,27.6,971.5,-38.0,88.6
2026-09-07 11:04:14.026548394+00:00,1.2,3.32,27.6,971.5,-39.0,88.6
2026-09-07 11:05:19.549229829+00:00,0.0,3.01,27.7,971.5,-38.0,88.6
2026-09-07 11:06:22.324904476+00:00,0.6,3.26,27.6,971.5,-38.0,88.6
2026-09-07 11:07:27.336847569+00:00,1.4,3.34,27.6,971.5,-38.0,88.6
2026-09-07 11:08:28.938628905+00:00,1.3,3.33,27.6,971.5,-38.0,88.5
2026-09-07 11:09:35.563766726+00:00,1.0,3.3,27.6,971.5,-38.0,88.5
2026-09-07 11:10:37.161427160+00:00,0.3,3.23,27.6,971.5,-38.0,88.5
2026-09-07 11:11:45.155626550+00:00,0.4,3.24,27.6,971.5,-39.0,88.5
2026-09-07 11:12:46.806325120+00:00,0.1,3.21,27.6,971.5,-38.0,88.5
2026-09-07 11:13:51.826139591+00:00,0.0,3.2,27.6,971.5,-40.0,88.5
2026-09-07 11:14:53.390385927+00:00,0.3,3.23,27.6,971.5,-38.0,88.5
2026-09-07 11:15:59.400815808+00:00,0.5,3.25,27.6,971.5,-38.0,88.5
2026-09-07 11:17:01.077761522+00:00,0.1,3.21,27.6,971.5,-38.0,88.5
2026-09-07 11:18:06.580451834+00:00,0.3,3.23,27.7,971.5,-38.0,88.5
2026-09-07 11:19:13.350569142+00:00,1.2,3.32,27.7,971.5,-39.0,88.5
2026-09-07 11:20:19.406588811+00:00,0.3,3.23,27.7,971.4,-39.0,88.5
2026-09-07 11:21:21.042319601+00:00,0.1,3.21,27.7,971.5,-38.0,88.5
2026-09-07 11:22:27.486352573+00:00,0.6,3.26,27.7,971.5,-38.0,88.5
2026-09-07 11:23:29.527508582+00:00,0.1,3.21,27.6,971.4,-41.0,88.5
2026-09-07 11:24:35.541599965+00:00,1.4,3.34,27.6,971.5,-38.0,88.5
2026-09-07 11:25:37.670186278+00:00,1.1,3.31,27.6,971.4,-40.0,88.4
2026-09-07 11:26:43.698972139+00:00,0.8,3.28,27.6,971.4,-38.0,88.4
2026-09-07 11:27:45.277163107+00:00,0.1,3.21,27.6,971.4,-38.0,88.4
2026-09-07 11:28:53.775605578+00:00,1.2,3.32,27.6,971.4,-38.0,88.4
2026-09-07 11:29:55.994989076+00:00,0.0,3.13,27.6,971.4,-38.0,88.4
2026-09-07 11:31:01.991422235+00:00,0.0,3.19,27.6,971.4,-38.0,88.4
2026-09-07 11:32:03.588246587+00:00,1.2,3.32,27.6,971.4,-38.0,88.4
2026-09-07 11:33:09.128967473+00:00,1.2,3.32,27.6,971.5,-38.0,88.4
2026-09-07 11:34:14.255901333+00:00,0.1,3.21,27.6,971.5,-38.0,88.4
2026-09-07 11:35:21.300093022+00:00,1.3,3.33,27.6,971.5,-38.0,88.4
2026-09-07 11:36:23.531037738+00:00,0.0,3.18,27.6,971.5,-38.0,88.4
2026-09-07 11:37:28.053133912+00:00,1.4,3.34,27.6,971.5,-38.0,88.4
2026-09-07 11:38:30.157400666+00:00,1.3,3.33,27.6,971.4,-38.0,88.4
2026-09-07 11:39:37.653371149+00:00,0.0,3.19,27.6,971.5,-38.0,88.4
2026-09-07 11:40:39.767886422+00:00,1.3,3.33,27.7,971.5,-38.0,88.4
2026-09-07 11:41:44.292919320+00:00,1.3,3.33,27.6,971.5,-38.0,88.4
2026-09-07 11:42:46.343371943+00:00,0.1,3.21,27.6,971.5,-38.0,88.4
2026-09-07 11:45:00.404306013+00:00,0.1,3.21,27.7,971.5,-38.0,88.4
2026-09-07 11:46:05.431161839+00:00,0.0,3.04,27.7,971.5,-41.0,88.4
2026-09-07 11:47:11.484641155+00:00,0.0,3.11,27.6,971.6,-38.0,88.4
2026-09-07 11:48:13.647516606+00:00,0.4,3.24,27.6,971.6,-38.0,88.3
2026-09-07 11:49:18.146394113+00:00,0.1,3.21,27.6,971.6,-38.0,88.4
2026-09-07 11:50:19.718070684+00:00,0.1,3.21,27.6,971.6,-38.0,88.3
2026-09-07 11:51:25.265761343+00:00,0.6,3.26,27.6,971.6,-38.0,88.3
2026-09-07 11:52:27.388623467+00:00,0.1,3.21,27.7,971.6,-38.0,88.3
2026-09-07 11:53:35.423930524+00:00,0.0,3.19,27.6,971.6,-38.0,88.3
2026-09-07 11:54:37.585375559+00:00,0.1,3.21,27.6,971.6,-38.0,88.3
2026-09-07 11:55:43.100043569+00:00,0.8,3.28,27.6,971.6,-38.0,88.3
2026-09-07 11:56:44.734320991+00:00,0.0,3.2,27.6,971.6,-39.0,88.3
2026-09-07 11:57:50.232173258+00:00,0.4,3.24,27.6,971.7,-38.0,88.3
2026-09-07 11:58:52.728754329+00:00,0.2,3.22,27.6,971.7,-38.0,88.3
2026-09-07 11:59:59.764687277+00:00,0.0,3.07,27.6,971.7,-38.0,88.3
2026-09-07 12:01:02.470775515+00:00,1.0,3.3,27.6,971.7,-38.0,88.3
2026-09-07 12:02:07.484738637+00:00,0.1,3.21,27.6,971.7,-39.0,88.3
2026-09-07 12:03:09.088558302+00:00,0.8,3.28,27.6,971.7,-38.0,88.3
2026-09-07 12:04:14.121913378+00:00,0.4,3.24,27.7,971.7,-38.0,88.3
2026-09-07 12:05:15.686591547+00:00,1.3,3.33,27.7,971.8,-38.0,88.3
2026-09-07 12:06:20.247703964+00:00,0.0,3.19,27.7,971.7,-38.0,88.3
2026-09-07 12:07:22.589574142+00:00,0.2,3.22,27.7,971.8,-38.0,88.2
2026-09-07 12:08:29.148412567+00:00,0.0,3.2,27.7,971.8,-40.0,88.2
2026-09-07 12:09:32.931896860+00:00,0.0,3.2,27.7,971.8,-39.0,88.2
2026-09-07 12:10:38.004485682+00:00,0.9,3.29,27.7,971.8,-38.0,88.2
2026-09-07 12:11:40.080305996+00:00,0.0,3.17,27.7,971.8,-38.0,88.2
2026-09-07 12:13:53.806317908+00:00,1.3,3.33,27.7,971.8,-38.0,88.2
2026-09-07 12:14:58.831708847+00:00,0.3,3.23,27.6,971.8,-38.0,88.2
2026-09-07 12:16:01.001097788+00:00,0.9,3.29,27.6,971.8,-38.0,88.2
2026-09-07 12:17:06.995185771+00:00,0.0,3.04,27.6,971.8,-38.0,88.2
2026-09-07 12:18:09.769269475+00:00,0.9,3.29,27.6,971.8,-38.0,88.2
2026-09-07 12:19:14.324956356+00:00,0.4,3.24,27.6,971.8,-39.0,88.2
2026-09-07 12:20:16.920413586+00:00,1.1,3.31,27.6,971.8,-38.0,88.2
2026-09-07 12:21:22.973344514+00:00,0.0,3.18,27.6,971.8,-38.0,88.2
2026-09-07 12:22:24.591040964+00:00,1.1,3.31,27.6,971.8,-38.0,88.1
2026-09-07 12:23:29.631717829+00:00,1.0,3.3,27.6,971.8,-38.0,88.2
2026-09-07 12:24:31.217056704+00:00,1.3,3.33,27.6,971.8,-38.0,88.1
2026-09-07 12:25:35.737528487+00:00,0.0,3.2,27.7,971.8,-38.0,88.1
2026-09-07 12:26:37.843376807+00:00,0.0,3.18,27.7,971.8,-38.0,88.1
2026-09-07 12:27:42.359376057+00:00,0.2,3.22,27.7,971.8,-38.0,88.1
2026-09-07 12:28:43.969692309+00:00,0.7,3.27,27.7,971.9,-38.0,88.1
2026-09-07 12:29:47.489468032+00:00,1.1,3.31,27.7,971.8,-38.0,88.1
2026-09-07 12:30:50.330870573+00:00,1.3,3.33,27.7,971.9,-38.0,88.1
2026-09-07 12:31:55.847284369+00:00,0.0,3.11,27.7,971.9,-38.0,88.1
2026-09-07 12:32:57.463213605+00:00,0.3,3.23,27.7,971.9,-38.0,88.1
2026-09-07 12:34:03.553945819+00:00,0.0,3.2,27.7,971.9,-38.0,88.1
2026-09-07 12:35:05.165295154+00:00,0.0,3.2,27.7,971.9,-42.0,88.1
2026-09-07 12:36:12.160096158+00:00,1.1,3.31,27.6,971.9,-38.0,88.1
2026-09-07 12:37:13.813522942+00:00,0.1,3.21,27.7,971.9,-38.0,88.1
2026-09-07 12:38:18.823428631+00:00,0.0,3.19,27.7,971.9,-40.0,88.1
2026-09-07 12:39:20.387580847+00:00,0.0,3.13,27.7,972.0,-38.0,88.1
2026-09-07 12:40:26.912260584+00:00,0.1,3.21,27.6,971.9,-38.0,88.1
2026-09-07 12:41:28.994605237+00:00,0.1,3.21,27.6,972.0,-38.0,88.0
2026-09-07 12:42:36.548077628+00:00,1.3,3.33,27.6,972.0,-38.0,88.1
2026-09-07 12:43:38.686410172+00:00,0.0,3.08,27.6,972.0,-38.0,88.1
2026-09-07 12:44:44.683529699+00:00,0.0,3.18,27.6,972.0,-38.0,88.1
2026-09-07 12:45:46.300302506+00:00,0.4,3.24,27.7,972.0,-38.0,88.0
2026-09-07 12:46:53.721326329+00:00,0.2,3.22,27.7,972.1,-38.0,88.1
2026-09-07 12:47:55.388222115+00:00,0.7,3.27,27.7,972.0,-42.0,88.0
2026-09-07 12:49:01.412292931+00:00,0.0,3.19,27.7,972.1,-38.0,88.1
2026-09-07 12:50:04.093185686+00:00,0.0,3.19,27.6,972.1,-38.0,88.0
2026-09-07 12:51:11.101422476+00:00,0.1,3.21,27.7,972.1,-38.0,88.1
2026-09-07 12:52:13.200658528+00:00,0.0,3.18,27.7,972.1,-39.0,88.0
2026-09-07 12:53:20.234329871+00:00,0.4,3.24,27.7,972.0,-39.0,88.0
2026-09-07 12:54:24.693753846+00:00,0.1,3.21,27.7,972.1,-41.0,88.0
2026-09-07 12:55:33.199041033+00:00,0.0,3.2,27.7,972.0,-38.0,88.0
2026-09-07 12:56:35.337158568+00:00,1.3,3.33,27.7,972.0,-38.0,88.0
2026-09-07 12:57:40.892166951+00:00,0.0,3.2,27.7,972.0,-38.0,88.1
2026-09-07 12:58:43.461741594+00:00,0.0,3.19,27.7,972.0,-38.0,88.0
2026-09-07 12:59:49.407101361+00:00,0.0,3.19,27.7,972.0,-38.0,88.0
2026-09-07 13:00:51.064565811+00:00,0.2,3.22,27.7,972.0,-38.0,88.0
2026-09-07 13:01:56.603575679+00:00,1.0,3.3,27.6,972.0,-38.0,88.0
2026-09-07 13:02:58.756157423+00:00,0.1,3.21,27.6,972.1,-41.0,88.0
2026-09-07 13:04:03.275090997+00:00,0.4,3.24,27.6,972.1,-38.0,88.0
2026-09-07 13:05:04.895053877+00:00,0.0,3.19,27.6,972.1,-38.0,88.0
2026-09-07 13:06:11.574036953+00:00,1.3,3.33,27.6,972.1,-38.0,88.0
2026-09-07 13:07:13.690989488+00:00,0.0,3.2,27.6,972.1,-38.0,88.0
2026-09-07 13:08:19.219191636+00:00,0.0,3.18,27.6,972.1,-38.0,88.0
2026-09-07 13:09:23.815707909+00:00,0.4,3.24,27.6,972.1,-38.0,88.0
2026-09-07 13:10:29.372146077+00:00,0.2,3.22,27.6,972.2,-38.0,88.0
2026-09-07 13:11:31.688856900+00:00,1.3,3.33,27.6,972.2,-40.0,88.0
2026-09-07 13:12:37.735623056+00:00,0.0,3.11,27.6,972.2,-38.0,88.0
2026-09-07 13:13:39.387413386+00:00,0.4,3.24,27.6,972.2,-39.0,88.0
2026-09-07 13:14:45.322822937+00:00,0.2,3.22,27.6,972.2,-38.0,88.0
2026-09-07 13:15:46.944136159+00:00,0.0,3.19,27.6,972.2,-38.0,88.0
2026-09-07 13:16:51.970667173+00:00,0.0,3.18,27.7,972.2,-39.0,88.0
2026-09-07 13:17:53.532757509+00:00,0.0,3.2,27.6,972.2,-38.0,88.0
2026-09-07 13:18:59.510586679+00:00,0.0,3.14,27.6,972.3,-38.0,88.0
2026-09-07 13:20:01.755881816+00:00,1.0,3.3,27.6,972.2,-38.0,88.0
2026-09-07 13:21:06.850267506+00:00,1.3,3.33,27.6,972.2,-40.0,88.0
2026-09-07 13:22:08.453124775+00:00,0.0,3.18,27.6,972.3,-38.0,88.0
2026-09-07 13:23:14.436286599+00:00,0.0,3.2,27.6,972.3,-38.0,88.0
2026-09-07 13:24:16.427707684+00:00,0.6,3.26,27.6,972.3,-38.0,88.0
2026-09-07 13:25:22.472371064+00:00,0.0,3.19,27.6,972.3,-38.0,88.0
2026-09-07 13:26:24.644107891+00:00,0.1,3.21,27.6,972.3,-38.0,88.0
2026-09-07 13:27:30.211532788+00:00,0.6,3.26,27.6,972.3,-38.0,88.0
2026-09-07 13:28:31.890329973+00:00,1.1,3.31,27.6,972.2,-38.0,88.0
2026-09-07 13:29:37.044019072+00:00,0.6,3.26,27.6,972.2,-38.0,88.0
2026-09-07 13:30:39.300624175+00:00,0.0,3.09,27.6,972.3,-38.0,87.9
2026-09-07 13:31:48.525426227+00:00,1.5,3.35,27.6,972.3,-38.0,88.0
2026-09-07 13:32:50.223762849+00:00,0.8,3.28,27.6,972.3,-38.0,87.9
2026-09-07 13:33:56.288400220+00:00,1.9,3.39,27.6,972.3,-38.0,88.0
2026-09-07 13:34:58.379577863+00:00,1.3,3.33,27.6,972.3,-38.0,88.0
2026-09-07 13:36:04.382952506+00:00,1.7,3.37,27.6,972.3,-38.0,88.0
2026-09-07 13:37:05.954702895+00:00,1.0,3.3,27.7,972.3,-38.0,88.0
2026-09-07 13:38:10.444622952+00:00,0.9,3.29,27.6,972.3,-40.0,88.0
2026-09-07 13:39:12.510499525+00:00,0.4,3.24,27.7,972.4,-38.0,88.0
2026-09-07 13:40:17.081447356+00:00,1.4,3.34,27.7,972.4,-38.0,88.0
2026-09-07 13:41:18.646526035+00:00,1.1,3.31,27.7,972.4,-38.0,88.0
2026-09-07 13:42:25.161896838+00:00,0.9,3.29,27.7,972.4,-38.0,88.0
2026-09-07 13:43:27.929410027+00:00,0.0,3.15,27.7,972.5,-38.0,88.0
2026-09-07 13:44:32.502359135+00:00,1.9,3.39,27.7,972.4,-38.0,88.0
2026-09-07 13:45:34.576885944+00:00,1.9,3.39,27.6,972.4,-38.0,88.0
2026-09-07 13:46:42.194707872+00:00,0.7,3.27,27.6,972.5,-38.0,88.0
2026-09-07 13:47:44.309750588+00:00,0.8,3.28,27.6,972.4,-38.0,88.0
2026-09-07 13:48:50.316202094+00:00,0.8,3.28,27.6,972.5,-38.0,88.0
2026-09-07 13:49:51.891890758+00:00,0.9,3.29,27.6,972.5,-38.0,88.0
2026-09-07 13:50:56.943996033+00:00,1.7,3.37,27.6,972.5,-38.0,88.0
2026-09-07 13:51:58.494235987+00:00,2.0,3.4,27.6,972.5,-38.0,88.0
2026-09-07 13:53:04.511527073+00:00,0.9,3.29,27.6,972.5,-38.0,88.0
2026-09-07 13:54:06.536453275+00:00,1.3,3.33,27.6,972.5,-40.0,88.0
2026-09-07 13:55:12.015315663+00:00,1.9,3.39,27.6,972.5,-38.0,88.0
2026-09-07 13:56:14.090899523+00:00,0.7,3.27,27.6,972.6,-38.0,88.0
2026-09-07 13:57:20.133286491+00:00,0.7,3.27,27.6,972.6,-39.0,88.0
2026-09-07 13:58:22.316061936+00:00,1.4,3.34,27.6,972.6,-38.0,88.0
2026-09-07 13:59:26.853194980+00:00,1.4,3.34,27.6,972.6,-38.0,88.0
2026-09-07 14:00:28.441216062+00:00,1.0,3.3,27.6,972.6,-38.0,88.0
2026-09-07 14:01:33.434928822+00:00,1.2,3.32,27.6,972.5,-38.0,88.0
2026-09-07 14:02:35.535312598+00:00,1.0,3.3,27.6,972.5,-39.0,88.0
2026-09-07 14:03:41.045522485+00:00,0.3,3.23,27.6,972.6,-38.0,88.1
2026-09-07 14:04:43.121867436+00:00,0.6,3.26,27.7,972.6,-38.0,88.0
2026-09-07 14:05:49.156134972+00:00,1.9,3.39,27.6,972.6,-38.0,88.1
2026-09-07 14:06:53.726855310+00:00,0.8,3.28,27.6,972.6,-39.0,88.1
2026-09-07 14:07:59.870600286+00:00,1.4,3.34,27.6,972.7,-38.0,88.1
2026-09-07 14:09:01.955086492+00:00,1.5,3.35,27.6,972.6,-38.0,88.1
2026-09-07 14:10:07.920118145+00:00,1.9,3.39,27.6,972.7,-38.0,88.1
2026-09-07 14:11:10.013414410+00:00,1.8,3.38,27.6,972.6,-38.0,88.1
2026-09-07 14:12:15.586128864+00:00,1.6,3.36,27.6,972.7,-38.0,88.1
2026-09-07 14:13:17.146851994+00:00,0.2,3.22,27.6,972.7,-38.0,88.1
2026-09-07 14:14:21.673930235+00:00,0.7,3.27,27.6,972.7,-38.0,88.1
2026-09-07 14:15:23.255766053+00:00,0.9,3.29,27.6,972.7,-39.0,88.1
2026-09-07 14:16:28.329698964+00:00,0.9,3.29,27.5,972.6,-38.0,88.1
2026-09-07 14:17:29.972299630+00:00,1.8,3.38,27.6,972.6,-38.0,88.1
2026-09-07 14:18:34.162127643+00:00,1.9,3.39,27.5,972.7,-38.0,88.1
2026-09-07 14:19:36.310204463+00:00,1.2,3.32,27.5,972.7,-38.0,88.1
2026-09-07 14:21:50.119559928+00:00,1.7,3.37,27.6,972.7,-38.0,88.1
2026-09-07 14:22:51.631876250+00:00,0.8,3.28,27.6,972.7,-39.0,88.1
2026-09-07 14:23:56.840067532+00:00,1.8,3.38,27.6,972.6,-38.0,88.2
2026-09-07 14:24:58.916515519+00:00,1.2,3.32,27.6,972.6,-38.0,88.2
2026-09-07 14:26:04.620423050+00:00,1.9,3.39,27.5,972.7,-38.0,88.2
2026-09-07 14:27:06.203170138+00:00,0.7,3.27,27.5,972.6,-38.0,88.1
2026-09-07 14:28:14.260349045+00:00,0.8,3.28,27.5,972.7,-38.0,88.2
2026-09-07 14:29:16.424312737+00:00,1.7,3.37,27.5,972.7,-38.0,88.2
2026-09-07 14:30:21.916838240+00:00,0.7,3.27,27.6,972.7,-38.0,88.2
2026-09-07 14:31:24.009636897+00:00,0.7,3.27,27.6,972.7,-39.0,88.2
2026-09-07 14:32:28.555851191+00:00,1.4,3.34,27.6,972.7,-38.0,88.2
2026-09-07 14:33:30.780193507+00:00,1.1,3.31,27.6,972.7,-38.0,88.2
2026-09-07 14:34:35.810767835+00:00,0.4,3.24,27.6,972.8,-38.0,88.2
2026-09-07 14:35:37.426414544+00:00,0.7,3.27,27.6,972.8,-38.0,88.2
2026-09-07 14:36:42.487641892+00:00,0.7,3.27,27.5,972.8,-38.0,88.3
2026-09-07 14:37:44.557036293+00:00,0.0,3.19,27.6,972.8,-38.0,88.3
2026-09-07 14:38:49.073970299+00:00,0.7,3.27,27.6,972.8,-38.0,88.3
2026-09-07 14:39:51.924358308+00:00,0.7,3.27,27.5,972.8,-38.0,88.3
2026-09-07 14:40:58.376028490+00:00,1.0,3.3,27.5,972.8,-38.0,88.4
2026-09-07 14:42:00.353857603+00:00,1.9,3.39,27.5,972.8,-38.0,88.4
2026-09-07 14:43:06.796898161+00:00,0.4,3.24,27.5,972.8,-38.0,88.4
2026-09-07 14:44:08.394696023+00:00,0.8,3.28,27.5,972.8,-38.0,88.4
2026-09-07 14:45:14.408683006+00:00,1.3,3.33,27.5,972.7,-38.0,88.4
2026-09-07 14:46:16.473347+00:00,1.1,3.31,27.5,972.8,-39.0,88.4
2026-09-07 14:47:20.989543384+00:00,1.4,3.34,27.5,972.8,-38.0,88.5
2026-09-07 14:48:25.112288926+00:00,0.1,3.21,27.6,972.7,-38.0,88.5
2026-09-07 14:49:31.179474348+00:00,0.6,3.26,27.6,972.7,-38.0,88.6
2026-09-07 14:50:32.793209761+00:00,1.1,3.31,27.6,972.8,-42.0,88.6
2026-09-07 14:51:38.753831643+00:00,0.7,3.27,27.6,972.8,-38.0,88.6
2026-09-07 14:52:40.363050990+00:00,1.2,3.32,27.7,972.7,-38.0,88.6
2026-09-07 14:53:46.415203492+00:00,0.6,3.26,27.7,972.8,-38.0,88.7
2026-09-07 14:54:48.040791586+00:00,0.8,3.28,27.7,972.8,-39.0,88.7
2026-09-07 14:55:53.513206089+00:00,0.9,3.29,27.6,972.7,-38.0,88.8
2026-09-07 14:56:55.597768897+00:00,0.6,3.26,27.6,972.7,-38.0,88.8
2026-09-07 14:58:03.215513520+00:00,1.1,3.31,27.7,972.8,-38.0,88.9
2026-09-07 14:59:04.804322301+00:00,1.1,3.31,27.6,972.7,-38.0,88.9
2026-09-07 15:00:10.847354057+00:00,0.0,3.19,27.5,972.7,-38.0,89.0
